,Runtime,IMDB_Rating,description,director_idx,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
502,126,7.9,"Iron Man - After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
470,101,7.9,Hunt for the Wilderpeople - A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.,476,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,119,7.9,The Searchers - An American Civil War veteran embarks on a journey to rescue his niece from the Comanches.,237,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
895,140,7.6,"Leviafan - In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.",31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,178,8.8,The Lord of the Rings: The Fellowship of the Ring - A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,383,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,135,7.8,The Outlaw Josey Wales - Missouri farmer Josey Wales joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,195,8.9,"Schindler's List - In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",470,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,125,8.1,OMG: Oh My God! - A shopkeeper takes God to court when his shop is destroyed by an earthquake.,513,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
660,101,7.8,"The Sandlot - In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.",105,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,101,8.0,"Mou gaan dou - A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.",28,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,94,7.8,"Moonrise Kingdom - A pair of young lovers flee their New England town, which causes a local search party to fan out to find them.",524,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
833,130,7.7,Der Name der Rose - An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,216,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
414,93,8.0,Annie Hall - Neurotic New York comedian Alvy Singer falls in love with the ditzy Annie Hall.,532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291,121,8.1,"La battaglia di Algeri - In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
988,138,7.6,"Close Encounters of the Third Kind - Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.",470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,109,8.5,"Psycho - A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
686,193,7.8,"The Right Stuff - The story of the original Mercury 7 astronauts and their macho, seat-of-the-pants approach to the space program.",386,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,161,7.8,"The Hobbit: The Desolation of Smaug - The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",383,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727,86,7.7,"What We Do in the Shadows - Viago, Deacon and Vladislav are vampires who are finding that modern life has them struggling with the mundane - like paying rent, keeping up with the chore wheel, trying to get into nightclubs and overcoming flatmate conflicts.",223,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
448,94,8.0,"In a Lonely Place - A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts.",353,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
52,87,8.5,"City Lights - With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",74,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
308,114,8.1,White Heat - A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.,398,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,113,8.1,"La Grande Illusion - During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.",215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
488,112,7.9,District 9 - Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
591,126,7.8,"Vicky Donor - A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
742,98,7.7,Detachment - A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.,507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,135,8.0,"Sling Blade - Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.",48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,152,7.6,"Harry Potter and the Sorcerer's Stone - An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",78,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
501,97,7.9,Les choristes - The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.,80,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,128,8.3,Vertigo - A former police detective juggles wrestling with his personal demons and becoming obsessed with a hauntingly beautiful woman.,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
994,87,7.6,"A Hard Day's Night - Over two ""typical"" days in the life of The Beatles, the boys struggle to keep themselves and Sir Paul McCartney's mischievous grandfather in check while preparing for a live television performance.",407,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
394,83,8.0,Kôkaku Kidôtai - A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.,302,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,103,7.6,Home Alone - An eight-year-old troublemaker must protect his house from a pair of burglars when he is accidentally left home alone by his family during Christmas vacation.,78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653,103,7.8,"Hana-bi - Nishi leaves the police in the face of harrowing personal and professional difficulties. Spiraling into depression, he makes questionable decisions.",477,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
527,119,7.9,"The Untouchables - During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him.",60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
639,109,7.8,"Lilja 4-ever - Sixteen-year-old Lilja and her only friend, the young boy Volodja, live in Russia, fantasizing about a better life. One day, Lilja falls in love with Andrej, who is going to Sweden, and invites Lilja to come along and start a new life.",297,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,139,8.3,"Andhadhun - A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",460,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
171,132,8.2,Die Hard - An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828,104,7.7,Who Framed Roger Rabbit - A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,426,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,127,8.6,"Se7en - Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
785,114,7.7,The Magdalene Sisters - Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.,384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,132,7.7,"Star Trek Into Darkness - After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.",195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
510,115,7.9,"Cowboy Bebop: Tengoku no tobira - A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit.",453,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,120,7.7,"The Social Network - As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business.",100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,132,7.8,"Naked - Parallel tales of two sexually obsessed men, one hurting and annoying women physically and mentally, one wandering around the city talking to strangers and experiencing dimensions of life.",339,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,113,7.8,"The Conversation - A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered.",137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
491,165,7.9,"Boyhood - The life of Mason, from early childhood to his arrival at college.",408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,184,7.8,M.S. Dhoni: The Untold Story - The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.,349,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736,111,7.7,"The Broken Circle Breakdown - Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.",134,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
252,117,8.1,"The Big Lebowski - Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",231,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
552,220,7.9,"The Ten Commandments - Moses, an Egyptian Prince, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people.",72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,118,7.6,Incredibles 2 - The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,58,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,145,7.7,"Zwartboek - In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
131,130,8.2,Green Book - A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.,382,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,113,7.8,"Midnight Cowboy - A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process.",246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,101,7.8,Little Miss Sunshine - A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,90,7.8,"À bout de souffle - A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy.",217,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,96,7.9,A Night at the Opera - A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,441,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
125,117,8.3,"M - Eine Stadt sucht einen Mörder - When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,139,8.8,"Fight Club - An insomniac office worker and a devil-may-care soapmaker form an underground fight club that evolves into something much, much more.",100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,95,8.4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb - An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,80,7.7,"Le dîner de cons - A few friends have a weekly fools' dinner, where each brings a fool along. Pierre finds a champion fool for next dinner. Surprise.",139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,145,7.9,"The Wild Bunch - An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484,209,7.9,"The Irishman - An old man recalls his time painting houses for his friend, Jimmy Hoffa, through the 1950-70s.",313,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,136,7.6,A Star Is Born - A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,59,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
587,119,7.8,Pride - U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,321,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,125,8.4,"Ayla: The Daughter of War - In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, ...                See full summary »",68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388,110,8.0,"Central do Brasil - An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,107,7.8,"Misery - After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.",413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352,165,8.0,My Name Is Khan - An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,114,7.9,"Låt den rätte komma in - Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",504,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566,100,7.9,King Kong - A film crew goes to a tropical island for an exotic location shoot and discovers a colossal ape who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.,327,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
893,121,7.6,Sicario - An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,110,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,103,8.1,The Truman Show - An insurance salesman discovers his whole life is actually a reality TV show.,385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,108,8.0,"La Strada - A care-free girl is sold to a traveling entertainer, consequently enduring physical and emotional pain along the way.",133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,93,7.7,First Blood - A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.,483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,178,8.2,"Casino - A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite.",313,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,138,7.9,Mystic River - The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,171,8.1,Ba wang bie ji - Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history.,268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
51,87,8.5,Modern Times - The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,74,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,160,8.3,"Amadeus - The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.",342,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,181,8.4,"Avengers: Endgame - After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,119,7.7,"Abre los ojos - A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
847,104,7.7,"The Taking of Pelham One Two Three - In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,109,7.9,Before Midnight - We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
597,131,7.8,La migliore offerta - A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.,167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
935,93,7.6,"Jeux d'enfants - As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",534,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
499,87,7.9,Fantastic Mr. Fox - An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,524,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,110,8.2,Yôjinbô - A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
997,118,7.6,"From Here to Eternity - In Hawaii in 1941, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second-in-command are falling in love.",145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
466,137,7.9,Marriage Story - Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.,360,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
711,100,7.8,"To Have and Have Not - During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",187,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
749,131,7.7,"X: First Class - In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.",320,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
743,96,7.7,"Midnight in Paris - While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",532,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
198,106,8.1,Contratiempo - A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defense.,367,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
882,137,7.6,Just Mercy - World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,113,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,121,7.6,"Dead Man - On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.",227,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279,120,8.1,Rocky - A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
331,159,8.0,"Bãhubali: The Beginning - In ancient India, an adventurous and daring man becomes involved in a decades-old feud between two warring peoples.",437,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,110,7.6,"The Illusionist - In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",350,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
190,138,8.2,All About Eve - A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,123,7.9,"All That Jazz - Director/choreographer Bob Fosse tells his own life story as he details the sordid career of Joe Gideon, a womanizing, drug-using dancer.",53,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
222,153,8.1,"Prisoners - When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.",110,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114,149,8.3,"2001: A Space Odyssey - After discovering a mysterious artifact buried beneath the Lunar surface, mankind sets off on a quest to find its origins with help from intelligent supercomputer H.A.L. 9000.",463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,103,8.2,"Toy Story 3 - The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",288,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,91,8.0,"The Thin Man - Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.",520,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
688,115,7.8,E.T. the Extra-Terrestrial - A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
187,105,8.2,Dial M for Murder - A former tennis player tries to arrange his wife's murder after learning of her affair.,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,146,8.4,"The Shining - A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",463,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
729,123,7.7,The Theory of Everything - A look at the relationship between the famous physicist Stephen Hawking and his wife.,209,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,183,8.1,"Dil Chahta Hai - Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",131,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,138,8.2,"Shutter Island - In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.",313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
562,112,7.9,"The Philadelphia Story - When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
255,98,8.1,Fargo - Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,231,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,122,8.3,"Amélie - Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love.",219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610,144,7.8,"Das weiße Band - Eine deutsche Kindergeschichte - Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?",330,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
719,70,7.8,Frankenstein - Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.,213,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
371,103,8.0,Bom Yeoareum Gaeul Gyeoul Geurigo Bom - A boy is raised by a Buddhist monk in an isolated floating temple where the years pass like the seasons.,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
370,110,8.0,"Vozvrashchenie - In the Russian wilderness, two brothers face a range of new, conflicting emotions when their father - a man they know only through a single photograph - resurfaces.",31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,147,7.9,"Mulholland Dr. - After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
412,180,8.0,Kagemusha - A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
493,127,7.9,Star Trek - The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
638,126,7.8,Diarios de motocicleta - The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling.,522,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,89,7.7,Office Space - Three company workers who hate their jobs decide to rebel against their greedy boss.,338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
